player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4707481,M. Imariagbe,29,2,11,0,1,0,2,8,5,13,2,0,1,2,3,4,Houston Christian,Lamar,FALSE,TRUE,2024-03-06,A
5176563,J. Alvarez,33,6,11,0,0,5,7,0,1,1,3,1,0,4,2,17,Houston Christian,Lamar,FALSE,TRUE,2024-03-06,A
4897576,B. Maring,35,7,14,0,2,2,2,4,8,12,2,3,1,1,3,16,Houston Christian,Lamar,FALSE,TRUE,2024-03-06,A
5106783,D. Capriotti,29,1,3,0,1,2,2,0,1,1,0,1,0,0,4,4,Houston Christian,Lamar,FALSE,TRUE,2024-03-06,A
4897953,M. Greene,38,6,14,3,8,2,2,1,6,7,2,0,0,4,2,17,Houston Christian,Lamar,FALSE,TRUE,2024-03-06,A
5176564,Po. Bazil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Houston Christian,Lamar,FALSE,FALSE,2024-03-06,A
5107309,C. Achara,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Houston Christian,Lamar,FALSE,FALSE,2024-03-06,A
4897352,T. Moore,14,2,6,1,5,2,3,0,0,0,3,0,0,1,0,7,Houston Christian,Lamar,FALSE,FALSE,2024-03-06,A
5107306,Pi. Bazil,13,1,3,0,1,1,1,0,1,1,2,0,0,0,0,3,Houston Christian,Lamar,FALSE,FALSE,2024-03-06,A
NA,TEAM,NA,25,62,4,18,14,19,14,23,37,14,5,3,13,16,68,Houston Christian,Lamar,FALSE,FALSE,2024-03-06,A
