player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4707481,M. Imariagbe,35,7,12,0,0,4,8,4,3,7,0,2,2,1,3,18,Houston Christian,Incarnate Word,TRUE,TRUE,2024-02-10,H
5176563,J. Alvarez,29,11,17,1,2,2,7,1,8,9,2,0,1,2,5,25,Houston Christian,Incarnate Word,TRUE,TRUE,2024-02-10,H
4897576,B. Maring,31,4,8,0,0,3,6,2,2,4,2,1,0,3,3,11,Houston Christian,Incarnate Word,TRUE,TRUE,2024-02-10,H
5106783,D. Capriotti,32,1,6,1,5,2,2,0,2,2,1,3,0,1,1,5,Houston Christian,Incarnate Word,TRUE,TRUE,2024-02-10,H
4897953,M. Greene,38,5,10,3,5,1,2,1,1,2,3,1,0,2,3,14,Houston Christian,Incarnate Word,TRUE,TRUE,2024-02-10,H
5176564,Po. Bazil,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,Houston Christian,Incarnate Word,TRUE,FALSE,2024-02-10,H
5107310,N. Hudson,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Houston Christian,Incarnate Word,TRUE,FALSE,2024-02-10,H
4897352,T. Moore,14,2,2,1,1,0,0,0,1,1,1,0,0,1,0,5,Houston Christian,Incarnate Word,TRUE,FALSE,2024-02-10,H
5107306,Pi. Bazil,12,1,3,0,2,4,5,0,0,0,0,0,0,1,0,6,Houston Christian,Incarnate Word,TRUE,FALSE,2024-02-10,H
NA,TEAM,NA,32,59,6,15,16,30,10,19,29,10,7,3,11,18,86,Houston Christian,Incarnate Word,TRUE,FALSE,2024-02-10,H
