player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4897352,T. Moore,19,3,7,1,2,1,1,1,3,4,1,0,0,1,0,8,Houston Christian,Champion Christian,TRUE,TRUE,2023-12-16,H
4707481,M. Imariagbe,34,12,16,0,0,2,5,10,11,21,4,1,2,0,1,26,Houston Christian,Champion Christian,TRUE,TRUE,2023-12-16,H
4897576,B. Maring,24,5,8,0,0,2,2,1,4,5,2,1,0,3,1,12,Houston Christian,Champion Christian,TRUE,TRUE,2023-12-16,H
5107306,Pi. Bazil,37,4,12,1,4,4,5,2,6,8,3,2,0,3,0,13,Houston Christian,Champion Christian,TRUE,TRUE,2023-12-16,H
4897953,M. Greene,21,5,8,3,4,3,4,0,1,1,3,2,1,2,3,16,Houston Christian,Champion Christian,TRUE,TRUE,2023-12-16,H
5176564,Po. Bazil,12,1,7,0,1,1,2,2,2,4,3,0,1,1,3,3,Houston Christian,Champion Christian,TRUE,FALSE,2023-12-16,H
5107310,N. Hudson,6,1,2,0,0,0,1,2,0,2,0,0,0,1,0,2,Houston Christian,Champion Christian,TRUE,FALSE,2023-12-16,H
5107309,C. Achara,16,6,9,0,0,0,0,1,5,6,4,0,0,1,0,12,Houston Christian,Champion Christian,TRUE,FALSE,2023-12-16,H
5107311,B. Bostwick,3,1,3,1,3,0,0,0,0,0,0,0,0,0,1,3,Houston Christian,Champion Christian,TRUE,FALSE,2023-12-16,H
5106783,D. Capriotti,25,4,8,4,8,0,0,2,2,4,4,1,0,1,2,12,Houston Christian,Champion Christian,TRUE,FALSE,2023-12-16,H
4905452,N. Self,3,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,Houston Christian,Champion Christian,TRUE,FALSE,2023-12-16,H
NA,TEAM,NA,42,83,10,23,13,20,22,36,58,25,7,4,14,11,107,Houston Christian,Champion Christian,TRUE,FALSE,2023-12-16,H
