player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5107309,C. Achara,20,0,2,0,0,2,4,1,5,6,1,0,0,3,3,2,Houston Christian,Rice,FALSE,TRUE,2023-12-02,A
4897352,T. Moore,30,2,5,1,4,0,0,2,2,4,0,0,0,2,2,5,Houston Christian,Rice,FALSE,TRUE,2023-12-02,A
5176563,J. Alvarez,33,4,13,0,2,0,2,2,3,5,1,0,0,3,5,8,Houston Christian,Rice,FALSE,TRUE,2023-12-02,A
4897576,B. Maring,28,4,11,0,1,1,2,2,6,8,0,2,0,2,1,9,Houston Christian,Rice,FALSE,TRUE,2023-12-02,A
4897953,M. Greene,30,8,19,1,5,0,1,0,8,8,4,2,0,2,2,17,Houston Christian,Rice,FALSE,TRUE,2023-12-02,A
5176564,Po. Bazil,16,2,3,0,1,2,4,4,1,5,0,1,1,1,2,6,Houston Christian,Rice,FALSE,FALSE,2023-12-02,A
4707481,M. Imariagbe,24,3,10,0,1,0,0,1,5,6,0,0,0,0,1,6,Houston Christian,Rice,FALSE,FALSE,2023-12-02,A
5107306,Pi. Bazil,19,1,5,1,3,0,2,1,1,2,0,1,0,1,1,3,Houston Christian,Rice,FALSE,FALSE,2023-12-02,A
4897353,M. Gates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Houston Christian,Rice,FALSE,FALSE,2023-12-02,A
NA,TEAM,NA,24,68,3,17,5,15,15,34,49,6,6,1,14,17,56,Houston Christian,Rice,FALSE,FALSE,2023-12-02,A
