player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4707481,M. Imariagbe,22,1,4,0,0,2,2,4,2,6,0,0,1,0,5,4,Houston Christian,McNeese,TRUE,TRUE,2024-02-12,H
5176563,J. Alvarez,22,1,6,0,1,2,5,0,2,2,0,0,1,4,1,4,Houston Christian,McNeese,TRUE,TRUE,2024-02-12,H
4897576,B. Maring,19,1,3,0,0,2,2,3,1,4,3,0,0,2,3,4,Houston Christian,McNeese,TRUE,TRUE,2024-02-12,H
5106783,D. Capriotti,23,3,6,2,5,7,8,0,0,0,0,0,0,2,0,15,Houston Christian,McNeese,TRUE,TRUE,2024-02-12,H
4897953,M. Greene,32,4,11,3,7,4,4,1,2,3,0,0,0,5,1,15,Houston Christian,McNeese,TRUE,TRUE,2024-02-12,H
5176564,Po. Bazil,14,1,3,0,1,0,0,2,1,3,0,0,0,1,0,2,Houston Christian,McNeese,TRUE,FALSE,2024-02-12,H
5107310,N. Hudson,15,0,0,0,0,2,4,0,3,3,0,1,0,0,0,2,Houston Christian,McNeese,TRUE,FALSE,2024-02-12,H
4897352,T. Moore,28,0,9,0,5,0,0,1,9,10,0,0,0,2,1,0,Houston Christian,McNeese,TRUE,FALSE,2024-02-12,H
5107306,Pi. Bazil,23,2,8,0,2,4,6,1,1,2,0,0,1,3,1,8,Houston Christian,McNeese,TRUE,FALSE,2024-02-12,H
4897353,M. Gates,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,Houston Christian,McNeese,TRUE,FALSE,2024-02-12,H
NA,TEAM,NA,13,52,5,22,23,31,14,22,36,3,1,3,20,13,54,Houston Christian,McNeese,TRUE,FALSE,2024-02-12,H
