player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,game_id,location
5109033,A. Mukeba Jr.,34,6,6,0,0,0,0,2,7,9,3,1,0,3,2,12,Kansas City,NA,FALSE,TRUE,2022-11-21,401486677,NA
4701990,J. Ngandu,38,4,8,0,0,0,2,3,5,8,1,0,1,2,0,8,Kansas City,NA,FALSE,TRUE,2022-11-21,401486677,NA
4897232,S. Allen,24,4,6,1,1,4,4,1,5,6,3,0,2,0,4,13,Kansas City,NA,FALSE,TRUE,2022-11-21,401486677,NA
4593765,A. Kopp,39,5,14,2,6,1,2,2,4,6,3,2,0,2,4,13,Kansas City,NA,FALSE,TRUE,2022-11-21,401486677,NA
4397284,R. Mitchell,37,7,9,3,4,18,20,1,5,6,1,0,1,2,1,35,Kansas City,NA,FALSE,TRUE,2022-11-21,401486677,NA
5109029,Pro. Idiaru,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas City,NA,FALSE,FALSE,2022-11-21,401486677,NA
5109028,Pre. Idiaru,9,1,3,0,1,0,0,0,0,0,0,1,0,0,0,2,Kansas City,NA,FALSE,FALSE,2022-11-21,401486677,NA
5109034,T. Andrews,7,0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,Kansas City,NA,FALSE,FALSE,2022-11-21,401486677,NA
5109027,E. Dimou,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas City,NA,FALSE,FALSE,2022-11-21,401486677,NA
NA,TEAM,NA,27,50,6,14,23,28,9,26,35,11,4,4,11,12,83,Kansas City,NA,FALSE,FALSE,2022-11-21,401486677,NA
