player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,game_id,location
5109029,Pro. Idiaru,32,2,5,0,2,1,2,3,5,8,3,1,1,0,2,5,Kansas City,NA,TRUE,TRUE,2023-01-26,401470220,NA
5109028,Pre. Idiaru,18,0,5,0,4,2,2,1,0,1,0,0,0,0,4,2,Kansas City,NA,TRUE,TRUE,2023-01-26,401470220,NA
4701990,J. Ngandu,17,1,3,0,0,0,1,3,4,7,0,0,2,0,0,2,Kansas City,NA,TRUE,TRUE,2023-01-26,401470220,NA
4897232,S. Allen,38,8,21,0,2,4,4,2,1,3,1,2,2,3,4,20,Kansas City,NA,TRUE,TRUE,2023-01-26,401470220,NA
4397284,R. Mitchell,32,2,12,1,8,6,6,2,3,5,0,1,0,4,3,11,Kansas City,NA,TRUE,TRUE,2023-01-26,401470220,NA
5109033,A. Mukeba Jr.,27,7,8,1,1,0,0,0,6,6,1,2,0,3,2,15,Kansas City,NA,TRUE,FALSE,2023-01-26,401470220,NA
5109035,J. Sullivan,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas City,NA,TRUE,FALSE,2023-01-26,401470220,NA
5109034,T. Andrews,8,1,3,1,3,0,0,0,2,2,0,0,1,0,1,3,Kansas City,NA,TRUE,FALSE,2023-01-26,401470220,NA
5109027,E. Dimou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas City,NA,TRUE,FALSE,2023-01-26,401470220,NA
4711705,B. Diallo,22,1,2,0,0,4,5,4,2,6,1,0,0,1,3,6,Kansas City,NA,TRUE,FALSE,2023-01-26,401470220,NA
4593971,S. Martin,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Kansas City,NA,TRUE,FALSE,2023-01-26,401470220,NA
NA,TEAM,NA,22,59,3,20,17,20,18,25,43,6,6,6,12,19,64,Kansas City,NA,TRUE,FALSE,2023-01-26,401470220,NA
