player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,game_id,location
5109029,Pro. Idiaru,29,3,4,0,1,0,1,0,1,1,3,2,1,0,3,6,Kansas City,NA,TRUE,TRUE,2023-01-28,401470224,NA
5109028,Pre. Idiaru,17,3,6,0,3,0,0,2,0,2,0,1,2,0,2,6,Kansas City,NA,TRUE,TRUE,2023-01-28,401470224,NA
4701990,J. Ngandu,18,3,6,0,0,2,2,5,1,6,0,1,0,2,3,8,Kansas City,NA,TRUE,TRUE,2023-01-28,401470224,NA
4897232,S. Allen,39,9,22,1,2,4,6,6,3,9,5,4,0,0,2,23,Kansas City,NA,TRUE,TRUE,2023-01-28,401470224,NA
4397284,R. Mitchell,40,3,14,3,10,4,4,0,0,0,1,0,0,3,2,13,Kansas City,NA,TRUE,TRUE,2023-01-28,401470224,NA
5109033,A. Mukeba Jr.,26,4,6,0,1,2,4,2,2,4,3,0,4,1,4,10,Kansas City,NA,TRUE,FALSE,2023-01-28,401470224,NA
5109032,S. Diallo,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Kansas City,NA,TRUE,FALSE,2023-01-28,401470224,NA
5109035,J. Sullivan,6,0,1,0,0,0,0,2,1,3,0,0,0,0,1,0,Kansas City,NA,TRUE,FALSE,2023-01-28,401470224,NA
5109034,T. Andrews,10,0,2,0,1,0,0,0,5,5,1,0,1,2,2,0,Kansas City,NA,TRUE,FALSE,2023-01-28,401470224,NA
5109027,E. Dimou,3,0,0,0,0,2,2,0,0,0,1,0,0,1,1,2,Kansas City,NA,TRUE,FALSE,2023-01-28,401470224,NA
4711705,B. Diallo,9,1,4,0,1,0,0,0,1,1,0,0,0,0,4,2,Kansas City,NA,TRUE,FALSE,2023-01-28,401470224,NA
4593971,S. Martin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas City,NA,TRUE,FALSE,2023-01-28,401470224,NA
NA,TEAM,NA,26,65,4,19,14,19,20,16,36,14,8,8,11,24,70,Kansas City,NA,TRUE,FALSE,2023-01-28,401470224,NA
