player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4701990,J. Ngandu,6,1,2,0,0,0,0,0,0,0,1,0,1,3,0,2,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5177744,C. Faas,32,4,12,3,10,0,0,1,3,4,3,1,1,2,4,11,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5177743,J. Brown,32,5,12,3,6,0,0,2,3,5,0,2,0,1,5,13,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
4708648,A. Stapleton,13,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
4593765,A. Kopp,38,7,17,4,12,1,2,0,2,2,3,1,0,2,4,19,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5109033,A. Mukeba Jr.,24,2,5,0,1,1,2,5,0,5,3,0,1,1,4,5,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
4703977,M. Ebonkoli,21,2,2,0,0,4,8,5,1,6,1,0,0,1,3,8,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
5177741,J. Petty,21,4,7,2,4,0,0,2,0,2,0,0,0,3,1,10,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
5109034,T. Andrews,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
5109031,C. Glasgow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
4593063,K. Courseault,32,6,10,2,4,1,2,0,5,5,3,1,0,1,5,15,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
NA,TEAM,NA,31,70,14,37,7,14,16,19,35,17,6,3,18,27,83,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
