player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4703977,M. Ebonkoli,11,2,3,0,0,3,3,2,1,3,0,0,1,2,4,7,Kansas City,NA,FALSE,TRUE,2025-03-09,NA
5177744,C. Faas,29,2,6,1,5,0,0,0,4,4,0,1,0,1,2,5,Kansas City,NA,FALSE,TRUE,2025-03-09,NA
5177743,J. Brown,29,5,9,0,1,1,1,2,0,2,1,2,0,3,0,11,Kansas City,NA,FALSE,TRUE,2025-03-09,NA
4593765,A. Kopp,31,6,15,1,4,2,2,1,2,3,2,2,0,1,2,15,Kansas City,NA,FALSE,TRUE,2025-03-09,NA
4593063,K. Courseault,16,1,6,1,4,0,0,0,1,1,2,0,0,0,4,3,Kansas City,NA,FALSE,TRUE,2025-03-09,NA
5109033,A. Mukeba Jr.,11,3,5,0,0,0,0,2,2,4,1,1,0,0,4,6,Kansas City,NA,FALSE,FALSE,2025-03-09,NA
5109029,Pro. Idiaru,13,2,2,0,0,0,0,2,0,2,0,0,1,0,2,4,Kansas City,NA,FALSE,FALSE,2025-03-09,NA
4701990,J. Ngandu,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Kansas City,NA,FALSE,FALSE,2025-03-09,NA
5177742,M. Olafioye,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Kansas City,NA,FALSE,FALSE,2025-03-09,NA
5177741,J. Petty,18,1,5,0,4,0,0,0,0,0,0,0,1,2,4,2,Kansas City,NA,FALSE,FALSE,2025-03-09,NA
5109034,T. Andrews,5,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,Kansas City,NA,FALSE,FALSE,2025-03-09,NA
5109031,C. Glasgow,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Kansas City,NA,FALSE,FALSE,2025-03-09,NA
4711705,B. Diallo,6,1,1,0,0,1,2,1,1,2,0,0,0,1,1,3,Kansas City,NA,FALSE,FALSE,2025-03-09,NA
4708648,A. Stapleton,20,2,4,1,2,0,2,0,0,0,4,1,0,3,1,5,Kansas City,NA,FALSE,FALSE,2025-03-09,NA
NA,TEAM,NA,25,61,4,23,7,10,14,14,28,10,8,4,13,25,61,Kansas City,NA,FALSE,FALSE,2025-03-09,NA
