player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4703977,M. Ebonkoli,17,2,4,0,0,0,0,1,4,5,1,1,0,0,3,4,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5177744,C. Faas,32,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5177743,J. Brown,40,8,15,3,8,3,3,2,5,7,2,0,0,1,4,22,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5177741,J. Petty,37,2,10,0,5,7,9,5,3,8,0,2,0,1,2,11,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
4711705,B. Diallo,25,2,6,2,2,0,0,0,2,2,5,0,0,2,1,6,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5192845,Y. Ramirez-Montero,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
5109033,A. Mukeba Jr.,23,6,9,0,0,2,2,1,6,7,1,1,2,0,4,14,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
5109034,T. Andrews,8,0,2,0,2,0,0,0,0,0,0,2,0,0,1,0,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
4593063,K. Courseault,15,1,4,0,1,4,6,0,0,0,2,2,0,5,2,6,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
NA,TEAM,NA,21,53,5,21,16,20,13,22,35,11,8,2,11,17,63,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
