player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4703977,M. Ebonkoli,26,4,6,0,0,2,5,4,4,8,1,1,0,1,3,10,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5177743,J. Brown,37,7,11,1,2,8,8,2,2,4,2,2,0,0,2,23,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5177741,J. Petty,24,5,8,2,3,2,2,0,3,3,1,0,2,1,4,14,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5109034,T. Andrews,35,8,16,1,5,8,8,1,4,5,0,2,1,1,3,25,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
4711705,B. Diallo,20,0,3,0,1,0,0,0,1,1,3,1,0,0,2,0,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5192845,Y. Ramirez-Montero,10,2,4,0,1,1,1,0,1,1,0,0,0,0,0,5,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
5109033,A. Mukeba Jr.,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
5109029,Pro. Idiaru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
4701990,J. Ngandu,12,1,3,0,0,0,0,1,4,5,0,0,2,0,4,2,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
4593063,K. Courseault,34,2,6,0,1,2,4,1,0,1,6,3,0,4,2,6,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
NA,TEAM,NA,29,60,4,13,23,28,9,19,28,13,9,5,7,22,85,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
