player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4701990,J. Ngandu,8,0,1,0,0,2,2,0,1,1,1,0,0,1,0,2,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5177744,C. Faas,33,3,10,2,8,0,0,0,6,6,3,1,2,1,0,8,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5177743,J. Brown,38,12,21,4,8,1,2,4,3,7,2,2,1,1,1,29,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5177741,J. Petty,24,2,7,0,3,2,2,1,2,3,1,0,2,0,0,6,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
4593063,K. Courseault,32,3,6,0,2,2,2,0,3,3,6,0,0,1,1,8,Kansas City,NA,TRUE,TRUE,2025-03-09,NA
5109033,A. Mukeba Jr.,17,6,8,0,0,2,4,2,5,7,1,1,0,1,1,14,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
5109029,Pro. Idiaru,2,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
4703977,M. Ebonkoli,16,4,7,0,0,1,2,5,3,8,0,1,1,0,1,9,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
5177742,M. Olafioye,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
5109034,T. Andrews,8,0,1,0,1,2,2,0,1,1,2,0,0,0,1,2,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
5109031,C. Glasgow,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
4711705,B. Diallo,18,0,1,0,0,0,0,1,5,6,2,0,0,1,1,0,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
NA,TEAM,NA,30,64,6,24,14,18,14,32,46,18,6,6,6,6,80,Kansas City,NA,TRUE,FALSE,2025-03-09,NA
