player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5177252,O. Owens,31,10,15,2,4,4,4,1,4,5,3,1,0,1,2,26,Le Moyne,Houghton,TRUE,TRUE,2023-12-18,H
4433091,L. Sutherland,21,4,5,1,2,0,0,0,1,1,2,1,0,1,0,9,Le Moyne,Houghton,TRUE,TRUE,2023-12-18,H
5108058,K. Cleary,27,7,12,3,3,2,2,1,4,5,2,2,2,1,1,19,Le Moyne,Houghton,TRUE,TRUE,2023-12-18,H
4432965,M. DePersia,25,1,3,1,2,1,4,2,4,6,6,5,1,0,2,4,Le Moyne,Houghton,TRUE,TRUE,2023-12-18,H
4397701,N. McClure,25,5,8,2,4,0,0,2,4,6,4,4,0,2,1,12,Le Moyne,Houghton,TRUE,TRUE,2023-12-18,H
5177251,K. Thomas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Le Moyne,Houghton,TRUE,FALSE,2023-12-18,H
5177250,T. Mosquera,15,1,3,0,2,1,1,0,3,3,2,0,0,0,1,3,Le Moyne,Houghton,TRUE,FALSE,2023-12-18,H
5177249,C.J. Moore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le Moyne,Houghton,TRUE,FALSE,2023-12-18,H
5177247,AJ Dancler,17,0,5,0,2,0,0,0,3,3,5,0,0,2,1,0,Le Moyne,Houghton,TRUE,FALSE,2023-12-18,H
5177246,I. Salter,24,6,10,3,7,0,0,3,1,4,1,4,0,0,1,15,Le Moyne,Houghton,TRUE,FALSE,2023-12-18,H
4702786,D. Jones Jr.,13,2,10,0,4,0,0,2,1,3,0,2,0,4,0,4,Le Moyne,Houghton,TRUE,FALSE,2023-12-18,H
NA,TEAM,NA,36,72,12,30,8,11,11,25,36,25,19,3,11,9,92,Le Moyne,Houghton,TRUE,FALSE,2023-12-18,H
