player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4433091,L. Sutherland,31,8,10,3,4,3,3,0,7,7,8,1,2,2,1,22,Le Moyne,St. Francis PA,FALSE,TRUE,2024-03-02,A
5108058,K. Cleary,29,4,8,2,4,6,6,0,6,6,1,2,2,3,2,16,Le Moyne,St. Francis PA,FALSE,TRUE,2024-03-02,A
4702786,D. Jones Jr.,31,3,3,3,3,3,4,0,1,1,2,2,1,2,3,12,Le Moyne,St. Francis PA,FALSE,TRUE,2024-03-02,A
4432965,M. DePersia,23,2,5,1,3,0,1,0,3,3,2,1,0,1,3,5,Le Moyne,St. Francis PA,FALSE,TRUE,2024-03-02,A
4397701,N. McClure,27,3,7,1,4,2,3,1,1,2,3,0,0,3,0,9,Le Moyne,St. Francis PA,FALSE,TRUE,2024-03-02,A
5177253,N. Fouts,9,0,0,0,0,0,0,0,3,3,0,0,0,2,2,0,Le Moyne,St. Francis PA,FALSE,FALSE,2024-03-02,A
5177252,O. Owens,15,1,3,0,0,0,0,0,0,0,3,2,0,0,2,2,Le Moyne,St. Francis PA,FALSE,FALSE,2024-03-02,A
5177251,K. Thomas,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Le Moyne,St. Francis PA,FALSE,FALSE,2024-03-02,A
5177249,C.J. Moore,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Le Moyne,St. Francis PA,FALSE,FALSE,2024-03-02,A
5177247,AJ Dancler,14,1,4,0,2,0,0,0,2,2,1,1,0,0,0,2,Le Moyne,St. Francis PA,FALSE,FALSE,2024-03-02,A
5177246,I. Salter,17,2,3,2,2,0,0,0,1,1,0,0,0,2,2,6,Le Moyne,St. Francis PA,FALSE,FALSE,2024-03-02,A
NA,TEAM,NA,24,45,12,23,14,17,1,24,25,20,9,5,15,15,74,Le Moyne,St. Francis PA,FALSE,FALSE,2024-03-02,A
