player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5177252,O. Owens,32,6,14,0,1,0,0,1,7,8,0,1,1,4,3,12,Le Moyne,Army,FALSE,TRUE,2023-12-05,A
4433091,L. Sutherland,29,7,14,3,7,0,0,1,3,4,0,0,1,1,1,17,Le Moyne,Army,FALSE,TRUE,2023-12-05,A
5177246,I. Salter,32,0,6,0,3,0,0,0,2,2,3,3,0,2,3,0,Le Moyne,Army,FALSE,TRUE,2023-12-05,A
4432965,M. DePersia,30,2,5,0,2,0,0,1,3,4,5,1,0,0,2,4,Le Moyne,Army,FALSE,TRUE,2023-12-05,A
4397701,N. McClure,30,0,5,0,2,1,2,1,3,4,3,3,0,0,2,1,Le Moyne,Army,FALSE,TRUE,2023-12-05,A
5177250,T. Mosquera,4,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,Le Moyne,Army,FALSE,FALSE,2023-12-05,A
5177247,AJ Dancler,16,3,4,2,2,1,2,0,2,2,1,1,0,3,0,9,Le Moyne,Army,FALSE,FALSE,2023-12-05,A
5108058,K. Cleary,22,3,7,0,2,2,2,1,1,2,0,0,0,0,0,8,Le Moyne,Army,FALSE,FALSE,2023-12-05,A
4702786,D. Jones Jr.,5,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,Le Moyne,Army,FALSE,FALSE,2023-12-05,A
NA,TEAM,NA,21,61,5,22,4,6,9,21,30,13,10,2,12,12,51,Le Moyne,Army,FALSE,FALSE,2023-12-05,A
