player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4433091,L. Sutherland,27,8,16,0,7,2,3,3,4,7,5,0,0,2,2,18,Le Moyne,Long Island University,FALSE,TRUE,2024-02-22,A
5177246,I. Salter,29,1,7,1,4,2,2,0,4,4,4,2,0,0,1,5,Le Moyne,Long Island University,FALSE,TRUE,2024-02-22,A
5108058,K. Cleary,23,3,7,2,3,0,0,1,7,8,0,1,2,2,4,8,Le Moyne,Long Island University,FALSE,TRUE,2024-02-22,A
4432965,M. DePersia,25,1,5,0,2,1,2,0,1,1,1,1,0,1,1,3,Le Moyne,Long Island University,FALSE,TRUE,2024-02-22,A
4397701,N. McClure,29,1,3,0,1,2,2,1,3,4,0,1,0,0,1,4,Le Moyne,Long Island University,FALSE,TRUE,2024-02-22,A
5177253,N. Fouts,13,2,3,0,1,0,2,0,2,2,1,0,2,2,1,4,Le Moyne,Long Island University,FALSE,FALSE,2024-02-22,A
5177252,O. Owens,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Le Moyne,Long Island University,FALSE,FALSE,2024-02-22,A
5177250,T. Mosquera,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Le Moyne,Long Island University,FALSE,FALSE,2024-02-22,A
5177247,AJ Dancler,21,4,11,1,5,1,4,0,3,3,2,0,0,2,2,10,Le Moyne,Long Island University,FALSE,FALSE,2024-02-22,A
4702786,D. Jones Jr.,22,3,5,2,4,4,4,2,1,3,0,0,0,1,3,12,Le Moyne,Long Island University,FALSE,FALSE,2024-02-22,A
NA,TEAM,NA,23,57,6,27,12,19,8,27,35,13,6,4,12,15,64,Le Moyne,Long Island University,FALSE,FALSE,2024-02-22,A
