player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108778,T. Hupstead,30,5,14,0,2,4,4,5,8,13,3,0,0,1,0,14,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
5178891,D. Ellis,22,3,8,0,0,3,4,1,4,5,0,0,0,0,3,9,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
5178892,T. Mack,35,3,8,3,8,0,0,1,3,4,0,0,0,1,0,9,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
5108777,T. Nnadozie,16,3,3,0,0,5,6,1,1,2,1,1,0,1,1,11,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
4898269,C. Davis,30,4,13,0,3,2,2,1,0,1,0,1,1,3,1,10,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
5178889,M. Athian,9,4,5,1,2,0,0,0,0,0,0,0,0,1,0,9,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5108776,V. Naboya,8,0,0,0,0,2,2,0,0,0,0,0,0,2,3,2,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5106673,K. Okworogwo,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5178894,I. Yaw,13,1,2,0,0,0,1,0,1,1,1,1,0,0,2,2,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5178890,D. Claxton,15,3,4,0,0,0,0,1,0,1,3,0,0,2,1,6,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5108775,D. Johnson,18,1,1,0,0,1,2,0,3,3,2,1,0,2,2,3,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
4898341,E. Wilson,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
NA,TEAM,NA,27,59,4,16,17,21,11,21,32,11,4,1,13,14,75,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
