player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5178894,I. Yaw,23,1,4,1,1,0,0,1,4,5,0,1,0,0,3,3,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
5108778,T. Hupstead,15,1,6,0,0,3,4,0,0,0,1,1,3,0,4,5,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
5178892,T. Mack,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
5108775,D. Johnson,33,5,9,0,3,4,5,1,4,5,3,1,0,3,1,14,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
4898341,E. Wilson,33,5,7,1,3,5,6,0,2,2,1,1,1,2,1,16,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
5178889,M. Athian,14,1,4,0,1,0,0,0,0,0,1,0,0,0,1,2,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5106673,K. Okworogwo,27,8,13,1,4,3,3,4,4,8,1,0,3,1,1,20,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5178890,D. Claxton,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5108777,T. Nnadozie,11,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
4898269,C. Davis,28,2,2,0,0,0,0,0,0,0,0,0,0,0,1,4,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
NA,TEAM,NA,24,49,3,13,15,18,6,14,20,8,4,7,8,13,66,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
