player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108778,T. Hupstead,13,2,4,0,1,2,4,0,5,5,1,0,0,3,2,6,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
5178891,D. Ellis,14,4,5,0,1,1,1,1,1,2,1,2,0,2,1,9,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
5178892,T. Mack,23,5,9,5,9,0,0,1,4,5,2,2,0,0,1,15,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
5178890,D. Claxton,28,2,3,1,2,0,0,0,3,3,4,0,1,2,1,5,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
4898269,C. Davis,20,3,7,1,3,0,0,0,1,1,2,1,0,2,0,7,Maryland Eastern Shore,NA,TRUE,TRUE,2025-03-09,NA
5178889,M. Athian,19,5,10,2,6,0,0,0,2,2,2,1,0,0,1,12,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5108776,V. Naboya,8,3,3,0,0,2,2,2,2,4,0,1,0,0,1,8,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5106673,K. Okworogwo,19,5,6,1,1,0,0,2,4,6,1,3,2,0,1,11,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5178894,I. Yaw,13,0,1,0,1,0,0,0,2,2,1,1,0,1,3,0,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5178893,A. Wilson,26,4,8,3,4,0,0,2,3,5,4,0,1,1,0,11,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
5108777,T. Nnadozie,17,3,4,1,1,4,5,0,0,0,0,1,0,1,1,11,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
NA,TEAM,NA,36,60,14,29,9,12,9,27,36,18,12,4,12,12,95,Maryland Eastern Shore,NA,TRUE,FALSE,2025-03-09,NA
