player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5178894,I. Yaw,26,0,2,0,0,0,0,0,2,2,0,1,0,1,2,0,Maryland Eastern Shore,NA,FALSE,TRUE,2025-03-09,NA
5108778,T. Hupstead,30,6,14,1,3,1,5,2,10,12,1,1,0,3,2,14,Maryland Eastern Shore,NA,FALSE,TRUE,2025-03-09,NA
5178892,T. Mack,10,1,3,1,3,0,0,0,0,0,0,0,0,1,0,3,Maryland Eastern Shore,NA,FALSE,TRUE,2025-03-09,NA
5108775,D. Johnson,33,3,6,2,3,4,4,1,1,2,3,1,0,2,3,12,Maryland Eastern Shore,NA,FALSE,TRUE,2025-03-09,NA
4898341,E. Wilson,28,1,4,1,3,1,3,0,4,4,1,0,0,5,1,4,Maryland Eastern Shore,NA,FALSE,TRUE,2025-03-09,NA
5178889,M. Athian,12,1,3,1,2,0,1,0,0,0,0,0,0,2,1,3,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
5108776,V. Naboya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
5106673,K. Okworogwo,8,2,3,0,0,1,1,0,2,2,1,0,2,1,1,5,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
5178893,A. Wilson,5,0,1,0,1,1,2,0,0,0,0,0,1,0,0,1,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
5178890,D. Claxton,8,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
5108777,T. Nnadozie,19,1,3,0,0,0,0,1,1,2,1,1,0,1,2,2,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
4898269,C. Davis,21,2,5,0,2,2,2,0,1,1,2,2,0,1,2,6,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
NA,TEAM,NA,17,44,6,17,10,18,6,25,31,11,7,3,19,15,50,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
