player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108778,T. Hupstead,34,6,16,2,4,5,5,3,6,9,2,0,0,3,4,19,Maryland Eastern Shore,NA,FALSE,TRUE,2025-03-09,NA
5178891,D. Ellis,21,2,6,0,0,0,0,0,1,1,2,1,0,1,1,4,Maryland Eastern Shore,NA,FALSE,TRUE,2025-03-09,NA
5178892,T. Mack,26,3,11,3,8,0,0,0,1,1,0,0,0,1,0,9,Maryland Eastern Shore,NA,FALSE,TRUE,2025-03-09,NA
5108777,T. Nnadozie,12,0,2,0,0,1,2,0,0,0,1,0,0,1,1,1,Maryland Eastern Shore,NA,FALSE,TRUE,2025-03-09,NA
5108775,D. Johnson,22,2,2,1,1,0,0,1,3,4,3,1,0,1,3,5,Maryland Eastern Shore,NA,FALSE,TRUE,2025-03-09,NA
5178889,M. Athian,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
5106673,K. Okworogwo,6,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
5178894,I. Yaw,16,2,2,0,0,3,4,2,1,3,0,0,1,0,5,7,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
5178893,A. Wilson,18,3,7,3,7,0,0,1,6,7,1,0,0,2,0,9,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
5178890,D. Claxton,17,1,2,0,1,2,2,0,2,2,3,0,0,0,2,4,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
4898269,C. Davis,25,1,7,1,4,0,0,0,0,0,0,1,0,1,1,3,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
NA,TEAM,NA,20,56,10,25,11,15,10,20,30,13,3,1,13,17,61,Maryland Eastern Shore,NA,FALSE,FALSE,2025-03-09,NA
