player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,game_id,location
4897300,I. Mushila,35,2,7,1,3,8,10,3,12,15,4,2,0,2,4,13,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2023-01-12,401485391,NA
4703701,D. Keys,26,3,8,0,0,0,1,2,4,6,0,0,1,2,1,6,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2023-01-12,401485391,NA
4897301,T. Murdix,37,9,13,1,1,0,0,1,2,3,8,2,0,5,4,19,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2023-01-12,401485391,NA
4897296,T. Tennyson,31,6,15,6,12,0,1,1,2,3,1,0,0,2,4,18,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2023-01-12,401485391,NA
4592869,J. Jackson,29,2,6,0,1,8,8,0,3,3,1,3,0,1,3,12,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2023-01-12,401485391,NA
4897297,J. Sangha,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2023-01-12,401485391,NA
5107290,J. Grandberry,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2023-01-12,401485391,NA
4897298,T. Nickelson,7,0,1,0,0,0,0,0,0,0,2,0,0,2,1,0,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2023-01-12,401485391,NA
4709017,R. Williams,29,3,9,3,7,0,1,0,4,4,1,0,0,0,0,9,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2023-01-12,401485391,NA
4703703,S. Fryer,25,2,4,1,3,0,0,3,2,5,0,0,0,2,4,5,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2023-01-12,401485391,NA
NA,TEAM,NA,27,64,12,27,16,21,11,29,40,17,7,1,16,22,82,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2023-01-12,401485391,NA
