player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,game_id,location
4897300,I. Mushila,25,4,6,0,0,7,8,3,6,9,1,1,0,1,4,15,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2023-02-02,401485418,NA
4897301,T. Murdix,21,2,6,0,0,2,3,3,1,4,2,2,0,4,3,6,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2023-02-02,401485418,NA
4897296,T. Tennyson,26,6,10,3,6,4,4,0,6,6,0,2,1,3,2,19,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2023-02-02,401485418,NA
4703703,S. Fryer,11,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2023-02-02,401485418,NA
4592869,J. Jackson,28,1,4,0,0,5,6,1,2,3,3,1,0,2,2,7,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2023-02-02,401485418,NA
4897302,O. Dease,20,4,8,0,2,4,6,2,2,4,0,0,0,0,2,12,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2023-02-02,401485418,NA
4703701,D. Keys,20,4,9,0,0,1,2,3,4,7,2,0,1,2,2,9,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2023-02-02,401485418,NA
5107294,C. Kern,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2023-02-02,401485418,NA
5107291,J. Marshall,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2023-02-02,401485418,NA
5107290,J. Grandberry,11,0,0,0,0,1,2,0,0,0,0,2,0,0,1,1,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2023-02-02,401485418,NA
4897299,J. Roberts,5,3,4,1,1,0,1,1,0,1,1,0,0,0,1,7,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2023-02-02,401485418,NA
4897298,T. Nickelson,9,0,0,0,0,2,2,0,0,0,1,0,1,0,2,2,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2023-02-02,401485418,NA
4709017,R. Williams,21,3,8,2,7,0,0,0,3,3,3,0,0,1,1,8,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2023-02-02,401485418,NA
NA,TEAM,NA,27,56,6,16,26,34,17,24,41,14,10,3,16,24,86,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2023-02-02,401485418,NA
