player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108973,G. Clark,30,11,12,0,1,2,2,3,3,6,1,0,1,1,2,24,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
4897302,O. Dease,13,3,7,1,1,4,4,0,2,2,1,0,0,1,0,11,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
5107293,S. Giwa,16,3,5,0,0,1,2,1,5,6,1,0,1,0,2,7,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
4897299,J. Roberts,20,3,7,2,3,0,0,1,1,2,2,1,0,0,2,8,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
4431994,M. Humphrey,28,2,3,0,0,0,0,0,2,2,7,0,0,3,1,4,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
5108912,D. Prim,29,8,11,1,2,1,1,3,7,10,3,1,1,1,3,18,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5176712,T. Washington Jr.,26,3,6,2,3,0,0,2,2,4,4,1,0,1,1,8,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5176708,D. Wright-Forde,28,2,7,0,2,0,0,0,4,4,3,2,3,2,1,4,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5108903,L. Paul,10,1,3,0,1,0,0,2,0,2,1,0,0,0,1,2,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
NA,TEAM,NA,36,61,6,13,8,9,13,26,39,23,5,6,9,13,86,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
