player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108973,G. Clark,23,7,8,0,0,2,2,1,6,7,1,1,0,3,4,16,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4897302,O. Dease,19,1,4,0,0,0,0,1,2,3,4,0,0,0,3,2,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
5107293,S. Giwa,28,4,10,0,0,0,2,4,6,10,1,1,0,4,3,8,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4897299,J. Roberts,32,5,9,2,5,5,5,0,0,0,4,0,0,1,4,17,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4431994,M. Humphrey,30,1,4,0,0,4,4,1,3,4,3,2,0,2,2,6,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
5108912,D. Prim,24,2,5,1,2,0,0,3,6,9,0,0,0,1,4,5,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176712,T. Washington Jr.,25,4,8,0,1,1,3,0,6,6,1,2,0,2,4,9,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176710,K. Parker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176708,D. Wright-Forde,19,3,6,2,2,4,4,0,2,2,1,1,0,3,1,12,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
NA,TEAM,NA,27,54,5,10,16,20,11,31,42,15,7,0,16,25,75,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
