player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108973,G. Clark,15,4,8,0,0,4,5,4,6,10,0,1,0,0,0,12,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
5108912,D. Prim,13,4,5,0,0,0,1,0,2,2,1,0,0,0,2,8,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
5176710,K. Parker,16,2,6,1,3,2,2,0,1,1,5,2,0,0,2,7,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
4897299,J. Roberts,15,4,6,3,4,3,3,0,1,1,0,0,0,1,0,14,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
4431994,M. Humphrey,12,1,1,0,0,0,0,0,4,4,6,2,0,0,0,2,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
5107292,A. Harden,11,2,4,1,3,0,0,0,1,1,0,0,1,1,2,5,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
4897302,O. Dease,23,2,7,0,3,6,6,0,6,6,2,2,0,0,2,10,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5176713,S. Jackson,19,6,9,0,0,0,0,4,2,6,1,0,2,3,4,12,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5176711,A. Allen-Johnson,19,3,8,0,1,1,3,0,3,3,3,0,0,3,3,7,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5176709,C. Villegas,22,2,4,1,2,0,0,0,2,2,2,2,0,0,0,5,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5176708,D. Wright-Forde,13,3,5,0,1,0,0,1,3,4,3,0,2,0,2,6,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5108903,L. Paul,13,4,6,1,2,5,6,1,2,3,1,1,0,0,1,14,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5107291,J. Marshall,9,0,0,0,0,0,0,0,2,2,3,0,0,1,1,0,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
NA,TEAM,NA,37,69,7,19,21,26,10,36,46,27,10,5,9,19,102,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
