player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108973,G. Clark,35,5,10,0,1,1,2,2,6,8,2,2,1,2,2,11,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
5107293,S. Giwa,18,2,4,0,0,0,1,1,2,3,0,0,2,1,1,4,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
5176708,D. Wright-Forde,24,5,17,3,5,10,10,2,1,3,0,1,0,0,4,23,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4897299,J. Roberts,22,3,6,0,2,6,7,0,4,4,0,0,0,1,2,12,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4431994,M. Humphrey,22,1,2,0,0,0,0,0,1,1,2,1,0,1,4,2,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
5108912,D. Prim,26,3,5,0,0,2,2,3,3,6,2,0,1,3,4,8,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
4897302,O. Dease,12,2,4,0,1,0,0,0,0,0,1,1,0,0,2,4,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176712,T. Washington Jr.,16,0,4,0,1,0,0,0,1,1,0,4,0,2,3,0,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176709,C. Villegas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5108903,L. Paul,24,5,8,0,1,6,6,1,5,6,1,1,0,2,4,16,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
NA,TEAM,NA,26,60,3,11,25,28,11,23,34,8,10,4,12,26,80,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
