player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108973,G. Clark,34,6,14,3,6,2,3,0,5,5,0,1,0,1,5,17,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
4897302,O. Dease,22,3,7,2,4,5,6,0,2,2,0,2,0,2,5,13,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
5107293,S. Giwa,21,1,3,0,0,2,4,1,3,4,1,1,1,1,2,4,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
4897299,J. Roberts,35,3,8,2,4,8,8,1,1,2,5,0,0,4,1,16,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
4431994,M. Humphrey,43,1,5,0,3,0,0,1,1,2,6,2,0,4,4,2,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
5108912,D. Prim,21,2,5,0,2,0,0,1,6,7,0,1,1,1,5,4,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5176712,T. Washington Jr.,6,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5176710,K. Parker,17,1,2,1,2,0,0,0,0,0,1,2,0,1,2,3,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5176708,D. Wright-Forde,26,6,13,0,3,0,0,0,3,3,1,2,1,3,3,12,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
NA,TEAM,NA,24,58,8,24,17,21,6,23,29,15,11,3,17,28,73,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
