player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108973,G. Clark,33,7,11,1,1,3,5,2,8,10,1,0,1,1,0,18,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4897302,O. Dease,25,2,5,0,2,0,0,1,5,6,3,0,0,1,1,4,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
5107293,S. Giwa,20,1,3,0,0,7,8,3,1,4,1,0,1,1,3,9,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4897299,J. Roberts,13,0,2,0,0,1,2,1,1,2,1,0,0,3,2,1,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4431994,M. Humphrey,27,1,3,0,1,1,3,1,2,3,2,2,1,1,3,3,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
5108912,D. Prim,27,2,5,0,1,7,8,2,5,7,2,0,3,1,2,11,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176712,T. Washington Jr.,25,4,10,4,6,1,2,0,2,2,2,1,0,2,4,13,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176708,D. Wright-Forde,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5108903,L. Paul,23,1,10,1,2,7,9,2,2,4,0,2,0,0,0,10,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
NA,TEAM,NA,18,51,6,13,27,37,12,28,40,12,5,6,10,16,69,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
