player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108973,G. Clark,24,2,7,0,2,0,1,2,6,8,0,0,0,1,3,4,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4897302,O. Dease,28,2,12,2,5,1,2,2,1,3,3,0,0,4,2,7,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
5107293,S. Giwa,22,2,3,0,0,3,4,1,1,2,0,0,0,2,1,7,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4897299,J. Roberts,13,3,5,3,3,0,0,0,2,2,0,0,0,1,3,9,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4431994,M. Humphrey,21,2,9,0,1,1,1,1,3,4,3,1,0,1,1,5,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
5108912,D. Prim,15,0,2,0,1,0,0,1,2,3,1,1,0,0,3,0,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176713,S. Jackson,19,0,2,0,0,0,0,3,3,6,0,0,0,2,1,0,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176712,T. Washington Jr.,14,1,4,0,1,0,0,1,2,3,0,0,0,1,2,2,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176711,A. Allen-Johnson,7,1,2,0,1,0,0,1,1,2,0,1,0,1,1,2,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176710,K. Parker,8,0,3,0,2,0,0,0,0,0,0,1,0,0,1,0,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176708,D. Wright-Forde,10,2,6,0,2,0,0,0,1,1,0,2,0,1,3,4,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5108903,L. Paul,19,4,9,0,3,2,4,1,4,5,2,0,1,2,2,10,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
NA,TEAM,NA,19,64,5,21,7,12,13,28,41,9,6,1,17,23,50,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
