player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108973,G. Clark,33,3,8,0,2,3,6,3,7,10,1,1,0,2,1,9,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
4897302,O. Dease,19,1,4,1,4,2,2,0,2,2,1,0,1,1,2,5,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
5107293,S. Giwa,29,4,4,0,0,2,5,4,4,8,0,0,2,2,2,10,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
4897299,J. Roberts,28,6,14,2,5,4,4,0,4,4,0,0,0,1,2,18,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
4431994,M. Humphrey,30,0,2,0,2,1,2,0,5,5,5,1,1,3,3,1,Texas A&M-Corpus Christi,NA,TRUE,TRUE,2025-03-09,NA
5108912,D. Prim,18,3,5,1,2,0,1,1,3,4,1,1,0,0,3,7,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5176712,T. Washington Jr.,17,1,6,0,3,0,0,0,2,2,1,3,0,2,2,2,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5176708,D. Wright-Forde,21,1,8,0,3,3,4,1,3,4,0,0,0,1,4,5,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
5108903,L. Paul,5,1,2,0,1,2,3,0,0,0,2,0,1,1,0,4,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
NA,TEAM,NA,20,53,4,22,17,27,9,32,41,11,6,5,15,19,61,Texas A&M-Corpus Christi,NA,TRUE,FALSE,2025-03-09,NA
