player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108973,G. Clark,20,3,6,0,0,0,1,3,4,7,0,4,0,2,4,6,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4897302,O. Dease,26,5,16,2,4,2,2,1,1,2,0,2,2,1,5,14,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
5107293,S. Giwa,20,3,4,0,0,0,2,3,1,4,0,0,1,1,4,6,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4897299,J. Roberts,24,2,6,2,3,0,0,1,2,3,2,0,0,3,1,6,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
4431994,M. Humphrey,10,1,1,1,1,0,0,0,0,0,0,0,0,2,0,3,Texas A&M-Corpus Christi,NA,FALSE,TRUE,2025-03-09,NA
5108912,D. Prim,24,1,4,0,2,0,0,0,7,7,1,1,0,0,4,2,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176713,S. Jackson,16,2,4,0,0,0,0,0,0,0,0,0,1,2,1,4,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176711,A. Allen-Johnson,9,0,2,0,1,0,0,0,0,0,0,1,0,2,2,0,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176710,K. Parker,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176709,C. Villegas,11,1,2,0,1,0,0,0,2,2,2,0,0,0,0,2,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5176708,D. Wright-Forde,24,6,14,1,3,3,4,3,1,4,2,2,1,3,2,16,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
5108903,L. Paul,14,2,5,1,2,0,0,0,0,0,0,0,0,0,3,5,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
NA,TEAM,NA,26,64,7,17,5,9,13,20,33,8,11,5,17,26,64,Texas A&M-Corpus Christi,NA,FALSE,FALSE,2025-03-09,NA
